00ROPC9999BOVESPA 99992017030320170303                                                                                                                          
01BBDC    /EJ PN      N1201704170027000070BBDCD55     000000010000000002570000000000000300000000000000000000000000000500000000000000800000000100000026591ACN    
01BBDC    /EJ PN      N1201704170353000070BBDCD13     000000010000000002645000000000000200000000000132300000000000036000000000000168500000000200000046592ACN    
01BBDC    /EJ PN      N1201704170094000070BBDCD79     000000010000000002979000000000000000000000000000000000000000001000000000000001000000000100000016591ACN    
01BBDC    /EJ PN      N1201704170116000070BBDCD12     000000010000000003211000000000003500000000000000000000000000000000000000000003500000000100000016591ACN    
01BBDC    /EJ PN      N1201704170124000070BBDCD33     000000010000000003311000000000005100000000000000000000000000145600000000000150700000000600000096591ACN    
01BBDC    /EJ PN      N1201704170140000070BBDCD34     000000010000000003411000000000000000000000000802100000000000048700000000000850800000000700000086591ACN    
01BBDC    /EJ PN      N1201704170167000070BBDCD5      000000010000000003511000000000000100000000000000000000000000108200000000000108300000000500000036591ACN    
01BBDC    /EJ PN      N1201704170183000070BBDCD6      000000010000000003611000000000000000000000000002400000000000002100000000000004500000000300000036591ACN    
01BBDC    /EJ PN      N1201704170205000070BBDCD8      000000010000000003711000000000001500000000000000100000000000003000000000000004600000000300000056591ACN    
01BBDC    /EJ PN      N1201704170124000070BBDCD14     000000010000000002050000000000000000000000000000000000000000009800000000000009800000000100000016602ACN    
01BBDC  FM/EJ PN      N1201704170264000070BBDCD2      000000010000000003261000000000015900000000000042400000000000004500000000000062800000000600000126561ACN    
01BBDC  FM/EJ PN      N1201704170132000070BBDCD63     000000010000000003361000000000000100000000000002400000000000152100000000000154600000000700000066591ACN    
01BBDC  FM/EJ PN      N1201704170159000070BBDCD4      000000010000000003461000000000005100000000001000000000000000074900000000001080000000000800000086591ACN    
01BBDC  FM/EJ PN      N1201704170175000070BBDCD85     000000010000000003561000000000001000000000000000000000000000061900000000000062900000000300000066591ACN    
01BBDC  FM/EJ PN      N1201704170191000070BBDCD16     000000010000000003661000000000000000000000000005500000000000012000000000000017500000000500000056591ACN    
01BBSE        ON      NM201704170965000070BBSED68     000000010000000002707000000000000700000000000000000000000000120900000000000121600000000200000031062ACN    
01BBSE        ON      NM201704170922000070BBSED96     000000010000000003457000000000002500000000000002600000000000000100000000000005200000000100000011062ACN    
01BBSE        ON      NM201704171465000070BBSED56     000000010000000002582000000000000000000000000033900000000000002400000000000036300000000100000011071ACN    
01BBSE        ON      NM201704170647000070BBSED67     000000010000000002657000000000000000000000000341000000000000000000000000000341000000000100000011072ACN    
01BBSE        ON      NM201704171481000070BBSED57     000000010000000002682000000000000000000000000000000000000000044600000000000044600000000100000011071ACN    
01BBSE        ON      NM201704171490000070BBSED28     000000010000000002732000000000000400000000000000000000000000000000000000000000400000000100000011071ACN    
01BBSE        ON      NM201704171520000070BBSED30     000000010000000002932000000000002000000000000000000000000000006800000000000008800000000100000061071ACN    
01BBSE        ON      NM201704171538000070BBSED31     000000010000000003032000000000002500000000000000000000000000476400000000000478900000000300000281071ACN    
01BBSE        ON      NM201704171643000070BBSED10     000000010000000003057000000000001700000000000000000000000000000000000000000001700000000100000011072ACN    
01BBSE        ON      NM201704171554000070BBSED32     000000010000000003132000000000011000000000000000000000000000013600000000000024600000000200000071071ACN    
01BBSE        ON      NM201704171716000070BBSED12     000000010000000003157000000000000000000000000000300000000000036700000000000037000000000100000211072ACN    
01BBSE        ON      NM201704170663000070BBSED84     000000010000000003357000000000000000000000000000000000000000032600000000000032600000000100000011072ACN    
01BBSE        ON      NM201704171708000070BBSED7      000000010000000003657000000000000000000000000341000000000000000000000000000341000000000100000011072ACN    
01BBSE  FM    ON      NM201704170914000070BBSED59     000000010000000002782000000000001000000000000002600000000000049100000000000052700000000200000031061ACN    
01BBSE  FM    ON      NM201704171511000070BBSED69     000000010000000002882000000000000000000000000001800000000000006300000000000008100000000200000021071ACN    
01BBSE  FM    ON      NM201704170655000070BBSED60     000000010000000002982000000000002000000000000021800000000000001200000000000025000000000300000071071ACN    
01BBSE  FM    ON      NM201704171546000070BBSED1      000000010000000003082000000000000000000000000001800000000000052300000000000054100000000300000051071ACN    
01BRAP        PN      N1201704173409000070BRAPD74     000000010000000000731000000000019700000000000000000000000000000000000000000019700000000100000011291ACN    
01BRAP        PN      N1201704171252000070BRAPD93     000000010000000000801000000000003500000000000000000000000000023800000000000027300000000100000031292ACN    
01BRFS        ON      NM201704171104000070BRFSD93     000000010000000005233000000000000000000000000000000000000000025000000000000025000000000100000011151ACN    
01BRFS        ON      NM201704171112000070BRFSD95     000000010000000006483000000000001000000000000000000000000000000000000000000001000000000100000011152ACN    
01BRFS        ON      NM201704171082000070BRFSD19     000000010000000004858000000000000500000000000000000000000000000100000000000000600000000100000021162ACN    
01BRFS        ON      NM201704170779000070BRFSD89     000000010000000004883000000000000000000000000000000000000000002400000000000002400000000100000011161ACN    
01BRFS        ON      NM201704170264000070BRFSD96     000000010000000005133000000000000000000000000005600000000000010000000000000015600000000300000021161ACN    
01BRFS        ON      NM201704170787000070BRFSD86     000000010000000005583000000000000000000000000002400000000000002400000000000004800000000100000011162ACN    
01BRFS        ON      NM201704170272000070BRFSD97     000000010000000005983000000000005600000000000005600000000000100000000000000111200000000200000031162ACN    
01BRFS        ON      NM201704171031000070BRFSD6      000000010000000006033000000000000000000000000150000000000000100000000000000250000000000300000021161ACN    
01BRFS        ON      NM201704170663000070BRFSD81     000000010000000006083000000000000000000000000001100000000000000000000000000001100000000100000021162ACN    
01BRFS        ON      NM201704170655000070BRFSD7      000000010000000006233000000000000000000000000000100000000000200000000000000200100000000200000021161ACN    
01BRFS        ON      NM201704171627000070BRFSD20     000000010000000004058000000000012300000000000000100000000000003200000000000015600000000300000071172ACN    
01BRFS        ON      NM201704171481000070BRFSD11     000000010000000004158000000000000000000000000001700000000000000000000000000001700000000200000011172ACN    
01BRFS        ON      NM201704172755000070BRFSD12     000000010000000004283000000000001300000000000000000000000000021200000000000022500000000500000051171ACN    
01BRFS        ON      NM201704172763000070BRFSD43     000000010000000004333000000000000000000000000000000000000000000500000000000000500000000100000011171ACN    
01BRFS        ON      NM201704172771000070BRFSD63     000000010000000004383000000000000600000000000000000000000000009500000000000010100000000100000041171ACN    
01BRFS        ON      NM201704172780000070BRFSD44     000000010000000004433000000000009400000000000000000000000000002500000000000011900000000500000071171ACN    
01BRFS        ON      NM201704173735000070BRFSD74     000000010000000004458000000000000000000000000001700000000000001700000000000003400000000100000021172ACN    
01BRFS        ON      NM201704172798000070BRFSD64     000000010000000004483000000000000000000000000000000000000000002500000000000002500000000100000011171ACN    
01BRFS        ON      NM201704172801000070BRFSD45     000000010000000004533000000000000000000000000000000000000000002500000000000002500000000200000011171ACN    
01BRFS        ON      NM201704172810000070BRFSD15     000000010000000004583000000000000100000000000103100000000000000100000000000103300000000800000071171ACN    
01BRFS        ON      NM201704172828000070BRFSD46     000000010000000004633000000000025500000000000000600000000000079600000000000105700000000900000051171ACN    
01BRFS        ON      NM201704172836000070BRFSD16     000000010000000004683000000000000000000000000000200000000000002900000000000003100000000200000031171ACN    
